FORPRINT: Mon Feb  3 16:23:31 2014
       16631.999       9.3512842
       16632.009       9.6091353
       16632.019       9.8666054
       16632.029       10.123691
       16632.039       10.380387
       16632.049       10.636691
       16632.059       10.892599
       16632.069       11.148057
       16632.079       11.403160
       16632.089       11.657855
       16632.099       11.912138
       16632.109       12.166006
       16632.119       12.419454
       16632.129       12.672478
       16632.139       12.925075
       16632.149       13.177192
       16632.159       13.428923
       16632.169       13.680215
       16632.179       13.931064
       16632.189       14.181466
       16632.199       14.431417
       16632.209       14.680915
       16632.219       14.929954
       16632.229       15.178531
       16632.239       15.426594
       16632.249       15.674235
       16632.259       15.921403
       16632.269       16.168092
       16632.279       16.414301
       16632.289       16.660024
       16632.299       16.905258
       16632.309       17.149999
       16632.319       17.394196
       16632.329       17.637940
       16632.339       17.881179
       16632.349       18.123909
       16632.359       18.366128
       16632.369       18.607830
       16632.379       18.849012
       16632.389       19.089670
       16632.399       19.329755
       16632.409       19.569354
       16632.419       19.808418
       16632.429       20.046943
       16632.439       20.284924
       16632.449       20.522359
       16632.459       20.759243
       16632.469       20.995572
       16632.479       21.231343
       16632.489       21.466507
       16632.499       21.701149
       16632.509       21.935222
       16632.519       22.168721
       16632.529       22.401642
       16632.539       22.633982
       16632.549       22.865736
       16632.559       23.096901
       16632.569       23.327430
       16632.579       23.557406
       16632.589       23.786781
       16632.599       24.015552
       16632.609       24.243714
       16632.619       24.471264
       16632.629       24.698199
       16632.639       24.924514
       16632.649       25.150162
       16632.659       25.375226
       16632.669       25.599659
       16632.679       25.823457
       16632.689       26.046616
       16632.699       26.269133
       16632.709       26.491003
       16632.719       26.712223
       16632.729       26.932789
       16632.739       27.152655
       16632.749       27.371902
       16632.759       27.590484
       16632.769       27.808396
       16632.779       28.025635
       16632.789       28.242198
       16632.799       28.458080
       16632.809       28.673278
       16632.819       28.887746
       16632.829       29.101564
       16632.839       29.314687
       16632.849       29.527109
       16632.859       29.738829
       16632.869       29.949842
       16632.879       30.160144
       16632.889       30.369731
       16632.899       30.578561
       16632.909       30.786708
       16632.919       30.994130
       16632.929       31.200822
       16632.939       31.406781
       16632.949       31.612003
       16632.959       31.816484
       16632.969       32.020221
       16632.979       32.223209
       16632.989       32.425408
       16632.999       32.626889
       16633.009       32.827610
       16633.019       33.027569
       16633.029       33.226761
       16633.039       33.425182
       16633.049       33.622830
       16633.059       33.819699
       16633.069       34.015749
       16633.079       34.211051
       16633.089       34.405565
       16633.099       34.599285
       16633.109       34.792209
       16633.119       34.984334
       16633.129       35.175654
       16633.139       35.366167
       16633.149       35.555833
       16633.159       35.744720
       16633.169       35.932789
       16633.179       36.120035
       16633.189       36.306456
       16633.199       36.492048
       16633.209       36.676807
       16633.219       36.860729
       16633.229       37.043810
       16633.239       37.226013
       16633.249       37.407404
       16633.259       37.587943
       16633.269       37.767627
       16633.279       37.946453
       16633.289       38.124417
       16633.299       38.301516
       16633.309       38.477745
       16633.319       38.653069
       16633.329       38.827549
       16633.339       39.001150
       16633.349       39.173867
       16633.359       39.345697
       16633.369       39.516636
       16633.379       39.686682
       16633.389       39.855829
       16633.399       40.024044
       16633.409       40.191385
       16633.419       40.357819
       16633.429       40.523341
       16633.439       40.687947
       16633.449       40.851635
       16633.459       41.014400
       16633.469       41.176239
       16633.479       41.337150
       16633.489       41.497097
       16633.499       41.656138
       16633.509       41.814239
       16633.519       41.971398
       16633.529       42.127609
       16633.539       42.282871
       16633.549       42.437179
       16633.559       42.590530
       16633.569       42.742892
       16633.579       42.894319
       16633.589       43.044779
       16633.599       43.194268
       16633.609       43.342784
       16633.619       43.490321
       16633.629       43.636879
       16633.639       43.782452
       16633.649       43.927010
       16633.659       44.070604
       16633.669       44.213205
       16633.679       44.354808
       16633.689       44.495410
       16633.699       44.635008
       16633.709       44.773599
       16633.719       44.911179
       16633.729       45.047745
       16633.739       45.183267
       16633.749       45.317795
       16633.759       45.451299
       16633.769       45.583776
       16633.779       45.715222
       16633.789       45.845635
       16633.799       45.975011
       16633.809       46.103347
       16633.819       46.230615
       16633.829       46.356861
       16633.839       46.482058
